slug	name	category	url	type	source
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/ai/agentforce/guide/models-get-started.html	GettingStarted	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/ai/agentforce/guide/access-models-api-with-rest.html	APIReference	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/ai/agentforce/guide/supported-models.html	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/service/interaction-service-api/overview	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/service/interaction-service-api/guide/get-started.html	GettingStarted	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/service/interaction-service-api/references	APIReference	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/service/interaction-service-api/guide/authorization.html	Authentication	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/commerce/salesforce-commerce/guide/b2b-d2c-comm-storefront-apis-parent.html	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.b2b_b2c_comm_dev.meta/b2b_b2c_comm_dev/b2b_b2c_comm_dev_guide.htm	GettingStarted	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.chatterapi.meta/chatterapi/connect_resources_commerce.htm	APIReference	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.api_action.meta/api_action/actions_intro.htm	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.api_action.meta/api_action/actions_intro_overview.htm	GettingStarted	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.api_rest.meta/api_rest/resources_actions_invocable.htm	APIReference	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.api_iot.meta/api_iot/	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.api_iot.meta/api_iot/qs_auth.htm	Authentication	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.api_iot.meta/api_iot/examples_overview.htm	APIReference	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.voice_developer_guide.meta/voice_developer_guide/voice_intro.htm	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.voice_developer_guide.meta/voice_developer_guide/voice_rest_overview.htm	APIReference	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.voice_developer_guide.meta/voice_developer_guide/voice_rest_authorization.htm	Authentication	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/atlas.en-us.voice_pt_developer_guide.meta/voice_pt_developer_guide/voice_pt_dev_guide.htm	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/platform/mobile-sdk/overview	Documentation	api
salesforce	Salesforce	medium:url-host	https://developer.salesforce.com/docs/platform/mobile-sdk/guide/intro.html	GettingStarted	api
scansource	ScanSource	strong:type	https://partnerportal.scansource.com	DeveloperPortal	common
scansource	ScanSource	weak:url-path	https://services.scansource.com/api/Help	Documentation	common
scansource	ScanSource	strong:type	https://partnerdevportal.scansource.com	PartnerPortal	common
servicenow	ServiceNow	strong:type	https://developer.servicenow.com	Portal	common
servicenow	ServiceNow	medium:url-host	https://developer.servicenow.com/dev.do#!/learn/learning-plans/tokyo/new_to_servicenow/app_store_learnv2_rest_tokyo_rest_api_explorer	GettingStarted	common
servicenow	ServiceNow	medium:url-host	https://developer.servicenow.com/dev.do	SignUp	common
servicenow	ServiceNow	medium:url-host	https://developer.servicenow.com/dev.do#!/reference/api/yokohama/rest/	APIReference	common
sherwin-williams	Sherwin-Williams	strong:type	https://suppliers.sherwin-williams.com/	Supplier Portal	common
shift4-payments	Shift4 Payments	strong:type	https://dev.shift4.com	DeveloperPortal	common
shift4-payments	Shift4 Payments	medium:url-host	https://dev.shift4.com/docs	Documentation	common
shift4-payments	Shift4 Payments	medium:url-host	https://dev.shift4.com/docs/api	APIReference	common
shift4-payments	Shift4 Payments	medium:url-host	https://dev.shift4.com/examples	CodeExamples	common
shift4-payments	Shift4 Payments	medium:url-host	https://dev.shift4.com/support	Support	common
shift4-payments	Shift4 Payments	medium:url-host	https://dev.shift4.com/docs/checkout	Documentation	api
shift4-payments	Shift4 Payments	medium:url-host	https://dev.shift4.com/docs/js	Documentation	api
simon-property-group	Simon Property Group	strong:type	https://business.simon.com	Business Portal	common
skechers-usa	Skechers U.S.A.	strong:type	https://www.skechers.com/partners	Portal	common
skyline-champion	Skyline Champion	medium:url-host	https://developer.skylinechampion.com/docs	Documentation	api
snapchat	Snapchat	strong:type	https://developers.snap.com	DeveloperPortal	common
snapchat	Snapchat	medium:url-host	https://developers.snap.com/api/marketing-api/Ads-API/introduction	Documentation	common
snapchat	Snapchat	medium:url-host	https://developers.snap.com/api/marketing-api/Conversions-API/Introduction	Documentation	api
snapchat	Snapchat	medium:url-host	https://developers.snap.com/snap-kit/login-kit/overview	Documentation	api
snapchat	Snapchat	medium:url-host	https://developers.snap.com/snap-kit/creative-kit/overview	Documentation	api
snapchat	Snapchat	medium:url-host	https://developers.snap.com/camera-kit/home	Documentation	api
snapchat	Snapchat	medium:url-host	https://developers.snap.com/lens-studio/home	Documentation	api
snowflake	Snowflake	strong:type	https://www.snowflake.com/en/developers/	Portal	common
sonic-automotive	Sonic Automotive	strong:type	https://www.echopark.com	Portal	common
sonoco-products	Sonoco Products	strong:type	https://www.sonoco.com/na/products	Portal	common
southwest-gas	Southwest Gas	strong:type	https://myaccount.swgas.com/	Customer Portal	common
southwest-gas	Southwest Gas	strong:type	https://agency.swgas.com/Portal/	Agency Portal	common
splunk	Splunk	strong:type	https://dev.splunk.com/	DeveloperPortal	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs	GettingStarted	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/devtools/	Documentation	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/downloads	Documentation	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/dev_license/	SignUp	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/devtools/csharp	SDK	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/whatsnew/	ChangeLog	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/relnotes	ChangeLog	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/devtools/customrestendpoints	Documentation	common
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/reference	APIReference	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/docs	Documentation	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/reference	APIReference	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/docs/apibasics/api_list/	APIReference	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/docs/apibasics/authentication_basics/	Authentication	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/docs/datamodel/ingest/	Documentation	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/reference/api/ingest_data/latest	APIReference	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/observability/docs/administration/authtokens	Documentation	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/devtools/enterprisesecurity	GettingStarted	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/devtools/enterprisesecurity/threatintelligenceframework/	Documentation	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/view/event-collector/SP-CAAAE6M	GettingStarted	api
splunk	Splunk	medium:url-host	https://dev.splunk.com/enterprise/docs/relnotes/relnotes-appinspectapi/whatsnew	ChangeLog	api
stanley-black-and-decker	Stanley Black & Decker	strong:type	https://developer.stanley.com/	Portal	common
stanley-black-and-decker	Stanley Black & Decker	strong:type	https://sitemanager.dewalt.com/	Portal	common
starbucks	Starbucks	strong:type	https://developer.starbucks.com/	Portal	common
state-farm-insurance	State Farm Insurance	strong:type	https://developer.statefarm.com	Developer Portal	common
state-farm-insurance	State Farm Insurance	strong:type	https://b2b.statefarm.com	B2B Portal	common
state-farm-insurance	State Farm Insurance	medium:url-host	https://developer.statefarm.com/api/renters	Documentation	api
state-farm-insurance	State Farm Insurance	medium:url-host	https://developer.statefarm.com/	Documentation	api
state-street	State Street	strong:type	https://developer.statestreet.com	Developer Portal	common
state-street	State Street	medium:url-host	https://developer.statestreet.com/apis-list	API Catalog	common
state-street	State Street	medium:url-host	https://developer.statestreet.com/api-overview	API Overview	common
state-street	State Street	medium:url-host	https://developer.statestreet.com/documentation-usage	Documentation	common
state-street	State Street	medium:url-host	https://developer.statestreet.com/api-platform-standards	API Standards	common
state-street	State Street	medium:url-host	https://developer.statestreet.com/get-started-browser	Getting Started	common
state-street	State Street	medium:url-host	https://developer.statestreet.com/	Documentation	api
stericycle	Stericycle	strong:type	https://www.mystericycle.com	Portal	common
stifel-financial	Stifel Financial	weak:url-path	https://www.openbankingtracker.com/provider/stifel-bank-personal/apis	Open Banking Tracker	common
stifel-financial	Stifel Financial	medium:url-host	https://developer.mastercard.com/open-banking-us/documentation/	Documentation	api
super-micro-computer	Super Micro Computer	strong:type	https://www.supermicro.com/en/solutions/management-software	Developer Portal	common
swift-transportation	Swift Transportation	strong:type	https://www.knighttrans.com/shipping/	CustomerPortal	common
swift-transportation	Swift Transportation	strong:type	https://www.knighttrans.com/driving/	DriverPortal	common
synchrony-financial	Synchrony Financial	strong:type	https://developer.syf.com/	DeveloperPortal	common
synchrony-financial	Synchrony Financial	strong:type	https://developer.syf.com/our-products	PortalProducts	common
synchrony-financial	Synchrony Financial	medium:url-host	https://developer.syf.com/terms-of-use	TermsOfService	common
synchrony-financial	Synchrony Financial	medium:url-host	https://developer.syf.com/our-products/credit-authorizations	Documentation	api
synchrony-financial	Synchrony Financial	medium:url-host	https://developer.syf.com/our-products/quickscreen-apply	Documentation	api
synopsys	Synopsys	strong:type	https://polaris.synopsys.com/developer/	DeveloperPortal	common
synopsys	Synopsys	weak:url-path	https://polaris.synopsys.com/developer/default/documentation	Documentation	api
synopsys	Synopsys	weak:url-path	https://polaris.synopsys.com/developer/default/documentation/t_api-quickstart	APIQuickstart	api
synovus-financial	Synovus Financial	medium:url-host	https://developer.synovus.com/docs	Documentation	api
sysco	Sysco	strong:type	https://apic-devportal.sysco.com/	DeveloperPortal	common
t-rowe-price	T. Rowe Price	strong:type	https://www.troweprice.com/institutional/us/en/lp/client-portal.html	Client Portal	common
tapestry	Tapestry	medium:url-host	https://developer.tapestry.com/docs	Documentation	api
target	target	strong:type	https://developer.target.com/	Developer Portal	common
td-synnex	TD SYNNEX	strong:type	https://www.tdsynnex.com/ion/api/	Portal	common
teledyne-technologies	Teledyne Technologies	strong:type	https://www.flir.com/developer/mobile-sdk/	DeveloperPortal	common
tempur-sealy-international	Tempur Sealy International	strong:type	https://www.tempurpedic.com/retailers/	Retailer Portal	api
tempur-sealy-international	Tempur Sealy International	strong:type	https://www.sealy.com/retailers/	Retailer Portal	api
terex	Terex	strong:type	https://my.terex.com	Portal	api
tesla	Tesla	strong:type	https://developer.tesla.com/	Portal	common
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/announcements	Announcements	common
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/support/faq	FAQ	common
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/support/contact	Contact	common
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api	Documentation	api
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/endpoints/vehicle-endpoints	Documentation	api
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/endpoints/vehicle-commands	Documentation	api
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/endpoints/charging-endpoints	Documentation	api
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/endpoints/energy	Documentation	api
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/authentication/overview	Authentication	api
tesla	Tesla	medium:url-host	https://developer.tesla.com/docs/fleet-api/billing-and-limits	Billing	api
texas-instruments	Texas Instruments	strong:type	https://api-portal.ti.com/	Developer Portal	common
texas-instruments	Texas Instruments	medium:url-host	https://api-portal.ti.com/store-api-getstarted	Getting Started	common
texas-instruments	Texas Instruments	medium:url-host	https://api-portal.ti.com/support	Support	common
texas-instruments	Texas Instruments	medium:url-host	https://api-portal.ti.com/faq	FAQ	common
tiaa	TIAA	strong:type	https://developer.tiaa.org	Portal	common
tiaa	TIAA	medium:url-host	https://developer.tiaa.org/public/fdx	Documentation	common
tiaa	TIAA	medium:url-host	https://developer.tiaa.org/public/fdx#authentication	Authentication	api
tiaa	TIAA	medium:url-host	https://developer.tiaa.org/public/sia	Documentation	api
tiaa	TIAA	medium:url-host	https://developer.tiaa.org/public/sia#authentication	Authentication	api
tiaa	TIAA	medium:url-host	https://developer.tiaa.org/public/payroll360	Documentation	api
tjx	TJX Companies	strong:type	https://www.mytjx.com/mytjx/supplier.html	Portal	common
toast	Toast	strong:type	https://doc.toasttab.com/openapi/	Portal	common
toast	Toast	medium:url-host	https://developers.toasttab.com/	SignUp	common
tractor-supply	Tractor Supply	strong:type	https://vtp.tractorsupply.com	VendorPortal	common
travelers	Travelers	strong:type	https://developer.travelers.com/s/	Developer Portal	common
travelers	Travelers	medium:url-host	https://developer.travelers.com/s/apis	Documentation	common
trimble	Trimble	strong:type	https://www.trimble.com/en/developer/docs	DeveloperPortal	common
trimble	Trimble	weak:url-path	https://www.trimble.com/en/developer	GettingStarted	common
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/authentication	Authentication	common
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/marketplace	Marketplace	common
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/connect	Documentation	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/maps	Documentation	api
trimble	Trimble	strong:type	https://developer.trimblemaps.com/	DeveloperPortal	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/pc-miler	Documentation	api
trimble	Trimble	medium:url-host	https://developer.tekla.com/	Documentation	api
trimble	Trimble	medium:url-host	https://developer.sketchup.com/	Documentation	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/projectsight	Documentation	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/truckmate	Documentation	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/copilot	Documentation	api
trimble	Trimble	strong:type	https://developer.trimblemaps.com/copilot-navigation/	DeveloperPortal	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/tmt	Documentation	api
trimble	Trimble	medium:url-host	https://developer.trimble.com/docs/vista	Documentation	api
trinet-group	TriNet Group	strong:type	https://apidocs.trinet.com/home	DeveloperPortal	common
trinet-group	TriNet Group	medium:url-host	https://apidocs.trinet.com/oauth-scopes	Authentication	common
trinet-group	TriNet Group	weak:url-path	https://www.trinet.com/hr-services/technology-platform/integration-center/api	Integrations	common
truist-financial	Truist Financial	strong:type	https://developer.truist.com/	Portal	common
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/working-with-truist	GettingStarted	common
truist-financial	Truist Financial	strong:type	https://truist-1132.my.site.com/truist/s/	Portal	common
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/personal-and-small-business-accounts/overview	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/personal-and-small-business-accounts/documentation	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/personal-and-small-business-transactions/overview	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/personal-and-small-business-client-contact/overview	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/commercial-accounts/overview	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/commercial-accounts/documentation	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/commercial-account-transactions/overview	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/commercial-account-transactions/documentation	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/api/commercial-account-transaction-image/overview	Documentation	api
truist-financial	Truist Financial	medium:url-host	https://developer.truist.com/categories/association-services	Documentation	api
twilio	Twilio	strong:type	https://console.twilio.com	Portal	common
twilio	Twilio	weak:url-path	https://www.twilio.com/docs/iam/credentials/api	Authentication	common
twilio	Twilio	weak:url-path	https://www.twilio.com/docs/api/errors	Errors	common
twilio	Twilio	weak:url-path	https://www.twilio.com/docs/usage/api	API Overview	common
twilio	Twilio	weak:url-path	https://www.twilio.com/en-us/developers	Developer Hub	common
twilio	Twilio	weak:url-path	https://www.twilio.com/docs/iam/api/account	Documentation	api
tyson-foods	Tyson Foods	strong:type	https://www.tysonfoods.com/business-solutions/trading-partner	Trading Partner Portal	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/riders/references/api	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/riders/ride-requests/introduction	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/drivers/references/api	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/eats/introduction	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/eats/api-change-log	ChangeLog	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/deliveries/overview	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/guest-rides/introduction	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/guest-rides/about/u4b-api-introduction	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/vouchers/introduction	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/businesses/introduction	Documentation	api
uber	Uber	medium:url-host	https://developer.uber.com/docs/businesses/receipts/references/api	Documentation	api
ul-solutions	UL Solutions	strong:type	https://my.ul.com	Portal	common
under-armour	Under Armour	strong:type	https://developer.mapmyfitness.com/	Developer Portal	common
under-armour	Under Armour	medium:url-host	https://developer.mapmyfitness.com/docs/	Documentation	common
under-armour	Under Armour	medium:url-host	https://developer.mapmyfitness.com/docs/v71_OAuth_2_Intro/	Authentication	common
under-armour	Under Armour	medium:url-host	https://developer.mapmyfitness.com/Terms_Of_Service/	Terms of Service	common
united-airlines	United Airlines	strong:type	https://united.business/NDC-corporate	Developer Portal	common
united-airlines	United Airlines	strong:type	https://api.developer.iata.org/united-airlines-united-airlines-default/api/flight-status2	IATA Developer Portal	common
united-natural-foods	United Natural Foods (UNFI)	strong:type	https://suppliers.unfi.com	Supplier Portal	common
united-natural-foods	United Natural Foods (UNFI)	strong:type	https://www.myunfi.com	Customer Portal	common
united-states-steel	United States Steel	strong:type	https://www.ussteel.com/customers/solutions	Portal	common
unum	Unum	strong:type	https://developer.unum.com/s/	Developer Portal	common
ups	UPS	strong:type	https://developer.ups.com	Developer Portal	common
ups	UPS	medium:url-host	https://developer.ups.com/catalog	API Catalog	common
ups	UPS	medium:url-host	https://developer.ups.com/get-started	Getting Started	common
ups	UPS	medium:url-host	https://developer.ups.com/	Documentation	api
urban-outfitters	Urban Outfitters	strong:type	https://www.urbanoutfitters.com/help/affiliate	Portal	common
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/solution-areas/treasury-management-apis	Documentation	api
us-bancorp	US Bancorp	strong:type	https://developer.usbank.com/	DeveloperPortal	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/getting-started-with-our-apis	GettingStarted	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/solution-areas/corporate-payment-apis	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/rtp-credit-transfer-message/v1	CreditTransferDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/product-suites/rtp-api-product-suite	ProductSuite	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/ach-originations/v1	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/positive-pay/v1	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/push-to-card/v1	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/wire-transfers/v1	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/data-toolbox/v1	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/data-toolbox-accounts/v1	AccountsDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/solution-areas/retail-banking-apis	RetailBankingAPIs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/product-suites/voyager-api-product-suite	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/voyager-transactions/v2	TransactionsDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/voyager-vehicles/v1	VehiclesDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/voyager-accounts/v1	AccountsDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/product-suites/freight-payment-api-product-suite	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/freight-payment-transactions/v1	TransactionsDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/freight-payment-user-management/v1	UserManagementDocs	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/instant-payments/v2	Documentation	api
us-bancorp	US Bancorp	medium:url-host	https://developer.usbank.com/products/bank-holidays/v1	Documentation	api
valmont-industries	Valmont Industries	strong:type	https://apivalley.valmont.com/	Portal	common
verisk	Verisk	strong:type	https://gateway-documentation.verisk.com/	Portal	common
verizon-communications	Verizon Communications	strong:type	https://developers.verizon.com/	Portal	common
verizon-communications	Verizon Communications	medium:url-host	https://developers.verizon.com/#/apis/ns/documentation/help	Support	common
verizon-communications	Verizon Communications	medium:url-host	https://developers.verizon.com/#/apis/ns/documentation/frequently-asked-questions	FAQ	common
verizon-communications	Verizon Communications	strong:type	https://thingspace.verizon.com	Portal	api
verizon-communications	Verizon Communications	strong:type	https://www.verizon.com/business/5g-edge-portal/index.html	Portal	api
vertex-pharmaceuticals	Vertex Pharmaceuticals	strong:type	https://clinicaltrials.vrtx.com/	Portal	common
vf	VF Corporation	strong:type	https://www.vfc.com/brands	Portal	common
vf	VF Corporation	strong:type	https://www.vfc.com/suppliers	Portal	common
viatris	Viatris	strong:type	https://www.viatris.com/en/products/api	Portal	common
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vdp-pilot-program/docs	GettingStarted	common
visa	Visa	medium:url-host	https://developer.visa.com/	Website	common
visa	Visa	medium:url-host	https://developer.visa.com/support	Support	common
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-government-insights-hub	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-par-inquiry/docs	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vdp-pilot-program/docs-getting-started	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-underwriting-intelligence-solutions/docs	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vca-data-exchange/docs	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/pav/docs	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/pav/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/pages/visa-developer-error-codes	Errors	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/suppliermatchingservice/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/suppliermatchingservice/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/suppliermatchingservice/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcms/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcms/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcms/error-codes	Errors	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcms/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/card-on-file-data-inquiry/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/card-on-file-data-inquiry/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/foreign_exchange/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/foreign_exchange/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/foreign_exchange/reference#tag/Foreign-Exchange-Rates-API/operation/ForeignExchangeRates_v2%20-%20Latest	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/paai/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/paai/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/paai/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/paai/reference#tag/Funds-Transfer-Attributes-Inquiry-API/operation/Funds%20Transfer%20Inquiry_v5%20-%20Latest	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vau/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vau/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vau/vau-faq	FAQ	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vau/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vau/reference#tag/Issuer-Stop-Advice-API/operation/stopAdviceUsingPOST_v1%20-%20Latest	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-bin-attribute-sharing-service/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-bin-attribute-sharing-service/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-bin-attribute-sharing-service/faq	FAQ	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/visa-bin-attribute-sharing-service/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vbds/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vbds/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vbds/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vbds/reference#tag/Authorization-Data-API/operation/getAuthDataUsingPOST_v1%20-%20Latest	Documentation	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/practical-money-skills/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/practical-money-skills/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/practical-money-skills/product-terms	TermsOfService	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcpm/docs-getting-started	GettingStarted	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcpm/docs-authentication	Authentication	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcpm/docs-error-codes	Errors	api
visa	Visa	medium:url-host	https://developer.visa.com/capabilities/vcpm/product-terms	TermsOfService	api
